id,name,num_bedrooms,bedroom_type,num_of_beds,num_of_bathrooms,bathroom_type,host_name,borough,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
796997860814775229,Rental unit in New York,1,bedroom,1,1,shared,Prachak,Manhattan,Hell's Kitchen,40.764972429117336,-73.98735347,Private room,125,30,7,2023-06-25,0.67,1,180,7,
31980794,Loft in New York,1, Studio ,2,1.5,baths,Angela,Manhattan,Upper West Side,40.78927,-73.97954,Entire home/apt,480,30,37,2023-06-25,0.64,1,358,5,
41691667,Place to stay in Brooklyn,1,bedroom,1,1,shared,Lorna,Brooklyn,East New York,40.66852,-73.87476,Private room,150,30,16,2023-06-25,0.63,1,365,7,
3215791,Townhouse in Brooklyn,4,bedrooms,4,2,baths,Lisa,Brooklyn,Prospect-Lefferts Gardens,40.65977,-73.95913,Private room,564,30,17,2023-06-25,0.61,2,364,5,
858742884623844884,Rental unit in Brooklyn,3,bedrooms,3,1,bath,Michael,Brooklyn,East Flatbush,40.63625605710392,-73.94264919,Entire home/apt,130,30,4,2023-06-25,0.52,2,364,4,
18812046,Home in Queens,2,bedrooms,2,1,private,Joseph,Queens,Cambria Heights,40.687438233626644,-73.73440893,Private room,195,30,39,2023-06-25,0.5,1,365,2,
886939753063835891,Home in Queens,2,bedrooms,2,1,bath,Krystal,Queens,Laurelton,40.67593930868926,-73.75392347,Entire home/apt,160,30,4,2023-06-25,0.5,1,356,4,
40111477,Rental unit in Brooklyn,1,bedroom,1,1,shared,Silvia,Brooklyn,Bedford-Stuyvesant,40.68436,-73.94593,Private room,95,30,24,2023-06-25,0.48,2,161,2,
19905347,Rental unit in New York,1,bedroom,1,1,bath,Julia,Manhattan,Chelsea,40.73603,-73.99234,Entire home/apt,289,30,9,2023-06-25,0.45,1,363,1,
52557630,Guest suite in Brooklyn,2,bedrooms,2,1,bath,Sherma,Brooklyn,Canarsie,40.6449,-73.88996,Entire home/apt,122,30,5,2023-06-25,0.41,1,318,4,
628138206727405883,Home in Brooklyn,2,bedrooms,2,1,private,Abdo,Brooklyn,Flatbush,40.65158,-73.9614,Private room,600,30,8,2023-06-25,0.41,15,358,2,
868739989021856196,Rental unit in Brooklyn,2,bedrooms,2,1,shared,Leah,Brooklyn,Williamsburg,40.712605397750984,-73.9577594,Private room,150,30,3,2023-06-25,0.4,2,94,3,
822706296375987906,Condo in Brooklyn,1,bedroom,2,1,bath,Emma,Brooklyn,Bushwick,40.68613019006054,-73.9141988,Private room,188,30,3,2023-06-25,0.39,13,365,3,
886733352930840953,Rental unit in New York,1,bedroom,2,1,private,Kirk,Manhattan,Harlem,40.8169291,-73.9449716,Private room,199,30,3,2023-06-25,0.39,1,83,3,
826289502008928314,Rental unit in Queens,1,bedroom,1,1,bath,Shah,Queens,Long Island City,40.739073317866726,-73.96259181,Entire home/apt,300,30,4,2023-06-25,0.38,1,179,4,
789978894134632222,Rental unit in Queens,1,bedroom,1,1,shared,Lee And Lu,Queens,Corona,40.74651897688193,-73.85597294,Shared room,49,30,4,2023-06-25,0.33,7,365,3,
49240064,Rental unit in Brooklyn,2,bedrooms,1,2,baths,Loren And Ari,Brooklyn,Greenpoint,40.72855,-73.95071,Entire home/apt,220,30,9,2023-06-25,0.28,2,0,3,
874094083624913235,Rental unit in Queens ,1,bedroom,2,1,bath,Blueground,Queens,Hollis,40.71206041058556,-73.76785448,Entire home/apt,85,30,2,2023-06-25,0.28,2,89,2,
615821520431158475,Condo in Brooklyn,2,bedrooms,1,1,bath,Heikki,Brooklyn,Clinton Hill,40.686104,-73.966606,Entire home/apt,333,30,3,2023-06-25,0.24,1,150,1,
870665387938493184,Rental unit in Brooklyn ,1,bedroom,1,1,shared,Blueground,Brooklyn,Williamsburg,40.70732,-73.95469,Private room,119,31,2,2023-06-25,0.24,9,180,2,
51307520,Condo in New York,1,bedroom,1,1,shared,Dali,Manhattan,Harlem,40.79977798461914,-73.95462799,Private room,72,30,4,2023-06-25,0.21,8,365,2,
772596782067442622,Rental unit in New York ,1, Studio ,1,1,bath,Sulima,Manhattan,Harlem,40.82613419811173,-73.94616962,Entire home/apt,80,30,1,2023-06-25,0.15,1,249,1,
801920454969755206,Rental unit in New York ,1,bedroom,1,1,bath,Boomerang,Manhattan,Greenwich Village,40.73168684142781,-74.00081601,Entire home/apt,333,30,1,2023-06-25,0.15,38,214,1,
814741679869275205,Rental unit in New York ,1,bedroom,1,1,shared,Mary,Manhattan,Morningside Heights,40.81185247057775,-73.96050975,Private room,149,30,1,2023-06-25,0.15,2,365,1,
886575912308774406,Condo in Brooklyn ,1,bedroom,1,1,bath,Kasia,Brooklyn,Cobble Hill,40.68424517265193,-73.99505341,Entire home/apt,89,30,1,2023-06-25,0.15,1,153,1,
890605012074207485,Home in Brooklyn ,1,bedroom,1,1,bath,Clintisha,Brooklyn,East Flatbush,40.64775316502993,-73.92706577,Entire home/apt,189,30,1,2023-06-25,0.15,2,365,1,
892079701167817777,Rental unit in Brooklyn ,2,bedrooms,2,1,bath,Matthew,Brooklyn,Greenpoint,40.7228613,-73.9511201,Entire home/apt,350,30,1,2023-06-25,0.15,1,365,1,
641277299773154251,Rental unit in Brooklyn,1,bedroom,1,1,shared,Stephanie,Brooklyn,Bushwick,40.688589786478595,-73.9164708,Private room,33,30,59,2023-06-24,3.35,4,365,35,
50504090,Rental unit in Brooklyn,1,bedroom,1,1,shared,Tarrus,Brooklyn,Prospect-Lefferts Gardens,40.65823,-73.95602,Private room,50,30,70,2023-06-24,2.38,2,0,3,
48998616,Townhouse in New York,1,bedroom,1,1,private,Janet,Manhattan,West Village,40.73634,-74.00596,Private room,250,30,70,2023-06-24,2.13,1,106,15,
14616377,Rental unit in Brooklyn,2,bedrooms,2,1,bath,Jim,Brooklyn,Park Slope,40.68102,-73.97552,Entire home/apt,130,30,157,2023-06-24,1.76,2,126,2,
53710387,Rental unit in Brooklyn,1,bedroom,1,2,shared,Ekaterina,Brooklyn,Williamsburg,40.71362,-73.96255,Private room,110,30,21,2023-06-24,0.99,19,139,12,
53570738,Rental unit in New York,2,bedrooms,2,1,bath,Gabriel,Manhattan,Chelsea,40.74504,-73.99542,Entire home/apt,290,30,24,2023-06-24,0.97,1,90,7,
29586511,Townhouse in New York,1,bedroom,1,1,private,Michelle,Manhattan,Harlem,40.8103,-73.94372,Private room,140,30,50,2023-06-24,0.92,3,37,3,
12006770,Rental unit in New York,1,bedroom,1,1,shared,Pete,Manhattan,Gramercy,40.73293,-73.98574,Private room,100,30,73,2023-06-24,0.91,1,179,1,
51033468,Rental unit in Brooklyn,1,bedroom,1,1,private,Miguel,Brooklyn,Bedford-Stuyvesant,40.678120242684734,-73.9371723,Private room,180,30,17,2023-06-24,0.57,2,89,12,
2028677,Rental unit in New York,1,bedroom,1,1,bath,Brooklyn,Manhattan,Harlem,40.81465,-73.94104,Entire home/apt,115,30,60,2023-06-24,0.5,1,364,1,
20827801,Rental unit in Brooklyn,1,bedroom,1,2,shared,Denise,Brooklyn,Crown Heights,40.67222,-73.93028,Private room,336,30,27,2023-06-24,0.37,2,335,5,
653723361452107575,Rental unit in Brooklyn,2,bedrooms,3,2,baths,Eddie,Brooklyn,Greenpoint,40.7326,-73.95324,Entire home/apt,400,30,5,2023-06-24,0.31,1,26,2,
772198560326818270,Home in Queens ,1,bedroom,1,1,shared,Blueground,Queens,Far Rockaway,40.5979873,-73.7561801,Private room,52,30,2,2023-06-24,0.29,56,161,2,
50793014,Townhouse in Brooklyn,1,bedroom,1,1.5,baths,Ali,Brooklyn,Bedford-Stuyvesant,40.68185,-73.95223,Private room,106,30,5,2023-06-24,0.17,1,88,3,
766662217155646157,Hotel in New York ,1,bedroom,2,1,bath,RoomPicks By Victoria,Manhattan,Murray Hill,40.75067,-73.97865,Private room,296,1,1,2023-06-24,0.15,118,355,1,Exempt
31101114,Rental unit in Brooklyn ,1,bedroom,2,1,bath,Laurence,Brooklyn,Fort Greene,40.6892283,-73.9757875,Entire home/apt,136,30,1,2023-06-24,0.15,2,310,1,
786561442853576095,Home in Queens ,1,bedroom,1,1,private,Dr.Julien,Queens,Far Rockaway,40.5979873,-73.7561801,Private room,61,30,1,2023-06-24,0.15,56,217,1,
860346316409953113,Rental unit in Brooklyn ,1,bedroom,2,1,bath,Jameelah,Brooklyn,Bedford-Stuyvesant,40.689412873073735,-73.9325897,Entire home/apt,75,30,1,2023-06-24,0.15,4,267,1,
865787534997394407,Rental unit in Brooklyn ,1,bedroom,1,1,bath,Welcome To Excellent Homes,Brooklyn,Bedford-Stuyvesant,40.6872,-73.91904,Entire home/apt,162,30,1,2023-06-24,0.15,10,365,1,
913649203847330084,Rental unit in Brooklyn ,1,bedroom,1,1.5,baths,Gus,Brooklyn,Bedford-Stuyvesant,40.69955,-73.94516,Private room,150,30,1,2023-06-24,0.15,9,365,1,
51215526,Serviced apartment in New York,1,bedroom,1,1,bath,Global Luxury Suites,Manhattan,Midtown,40.76453,-73.98366,Entire home/apt,469,30,3,2023-06-24,0.12,52,354,2,
818833073795942536,Rental unit in New York,3,bedrooms,3,1,bath,Artem,Manhattan,East Village,40.724673590125285,-73.98074413,Entire home/apt,900,30,13,2023-06-23,1.48,1,0,13,
31624317,Home in Brooklyn,2,bedrooms,3,1,private,Joshua,Brooklyn,Bedford-Stuyvesant,40.68891,-73.92806,Private room,180,30,82,2023-06-23,1.36,1,179,6,
821694666164845198,Guest suite in Brooklyn,1,bedroom,2,1,bath,Brittany,Brooklyn,East New York,40.65682789013305,-73.88129725,Entire home/apt,150,30,14,2023-06-23,1.29,1,180,14,
18721341,Rental unit in Brooklyn,1, Studio ,1,1,bath,Trilla,Brooklyn,Crown Heights,40.67638,-73.94703,Entire home/apt,90,31,101,2023-06-23,1.27,1,364,2,
586831248260054635,Home in Queens,1,bedroom,3,1,private,Lincie,Queens,Corona,40.74894,-73.86858,Private room,115,30,23,2023-06-23,1.16,4,89,6,
10487548,Condo in NY,1,bedroom,1,1,bath,Elle,Manhattan,East Village,40.72203063964844,-73.98151398,Entire home/apt,256,30,105,2023-06-23,1.11,1,271,12,
19455149,Rental unit in New York,1,bedroom,1,1,shared,Louie,Manhattan,Chelsea,40.75001,-74.00359,Private room,49,30,78,2023-06-23,0.98,1,0,9,
15769077,Rental unit in Queens,1,bedroom,1,1,bath,Lauren,Queens,East Elmhurst,40.76438,-73.86357,Entire home/apt,120,30,17,2023-06-23,0.83,1,179,4,
42682747,Boutique hotel in New York,1,bedroom,1,4,shared,Reservation Desk,Manhattan,Gramercy,40.73547,-73.98548,Private room,57,30,11,2023-06-23,0.42,24,365,4,
754409424331159748,Rental unit in New York,1,bedroom,1,1,shared,Adriana,Manhattan,Washington Heights,40.84538,-73.94227,Private room,80,30,5,2023-06-23,0.36,3,365,3,
21984130,Rental unit in New York,1,bedroom,1,1,bath,Corina E.,Manhattan,Upper West Side,40.77912,-73.98927,Entire home/apt,357,30,21,2023-06-23,0.28,3,365,1,
886979344881029805,Rental unit in New York ,1, Studio ,1,1,bath,Mark,Manhattan,Financial District,40.71029404524045,-74.00693666,Entire home/apt,300,30,2,2023-06-23,0.26,2,365,2,
820269361113262338,Rental unit in New York ,1,bedroom,1,1,bath,Brent,Manhattan,Chelsea,40.74011698116894,-73.99969348,Entire home/apt,64,30,2,2023-06-23,0.23,1,245,2,
36601199,Boutique hotel in New York,1,bedroom,1,1,private,Sohotel,Manhattan,Little Italy,40.71933,-73.994843,Private room,290,1,10,2023-06-23,0.2,14,299,3,Exempt
820530353821552933,Rental unit in New York ,1,bedroom,2,1,bath,Ivey,Manhattan,Upper East Side,40.77249,-73.94838,Entire home/apt,250,30,1,2023-06-23,0.15,1,268,1,
847855209945591399,Rental unit in Queens ,1,bedroom,1,1,bath,Jozef,Queens,Ridgewood,40.697307213560286,-73.90200956,Entire home/apt,85,30,1,2023-06-23,0.15,1,129,1,
631097874868219629,Loft in Brooklyn,1,bedroom,2,1,bath,Sylvia,Brooklyn,Flatbush,40.63394,-73.96677,Entire home/apt,75,30,29,2023-06-22,1.5,1,364,5,
548559882209685166,Rental unit in Brooklyn,1,bedroom,1,1,private,Qing,Brooklyn,Borough Park,40.613976,-73.981087,Private room,81,30,25,2023-06-22,1.08,1,337,5,
892063550476731196,Rental unit in The Bronx,1,bedroom,1,1.5,baths,Seny,Bronx,Parkchester,40.83421885871279,-73.85960633,Private room,105,30,8,2023-06-22,1.03,1,365,8,
53699744,Rental unit in New York,1, Studio ,1,1,bath,Jessica,Manhattan,Financial District,40.70716,-74.01132,Entire home/apt,321,30,9,2023-06-22,0.43,1,365,4,
779232680825776409,Home in Queens ,1,bedroom,1,1,private,Nia,Queens,Long Island City,40.74771,-73.94627,Private room,121,30,2,2023-06-22,0.25,8,68,2,
714409053614708047,Rental unit in New York ,1, Studio ,1,1,bath,Nice Stay NYC,Manhattan,Upper East Side,40.78737,-73.95481,Entire home/apt,162,30,2,2023-06-22,0.2,9,174,2,
858375248220142360,Townhouse in New York ,1,bedroom,1,1,shared,Shogo,Manhattan,Washington Heights,40.84959130651892,-73.93925448,Private room,38,30,1,2023-06-22,0.15,249,55,1,
807888510825824631,Home in Brooklyn,3,bedrooms,5,1,bath,Feige,Brooklyn,Crown Heights,40.66918386231342,-73.93978423,Entire home/apt,180,30,18,2023-06-21,1.61,3,364,18,
3123479,Rental unit in Queens,2,bedrooms,3,1,bath,George,Queens,Ditmars Steinway,40.7712,-73.91705,Entire home/apt,115,30,35,2023-06-21,1.54,1,137,10,
722636849865704965,Rental unit in Brooklyn,1,bedroom,1,1.5,baths,Tim,Brooklyn,Bushwick,40.70569,-73.92372,Private room,90,30,22,2023-06-21,1.43,3,32,13,
66275,Rental unit in New York,2,bedrooms,3,1,bath,Tony,Manhattan,Nolita,40.72036,-73.99435,Entire home/apt,499,30,211,2023-06-21,1.38,3,365,10,
13848005,Townhouse in New York,1,bedroom,1,1,private,Frédérique And Guillaume,Manhattan,Harlem,40.81264,-73.94392,Private room,260,30,113,2023-06-21,1.27,1,170,8,
643432304055185121,Guest suite in Queens,2,bedrooms,2,1,bath,Nneka,Queens,Bellerose,40.72935,-73.72434,Entire home/apt,186,30,16,2023-06-21,0.85,1,178,2,
27935275,Home in Brooklyn,5,bedrooms,5,2,baths,Marceline Natalie,Brooklyn,Crown Heights,40.67149,-73.94823,Entire home/apt,420,30,45,2023-06-21,0.69,1,328,2,
915164113918525424,Rental unit in Brooklyn,1,bedroom,1,1.5,baths,Gus,Brooklyn,Bedford-Stuyvesant,40.69948,-73.94397,Private room,150,30,3,2023-06-21,0.45,9,365,3,
862392297051752336,Rental unit in Brooklyn ,1,bedroom,1,1,bath,Darren,Brooklyn,Bedford-Stuyvesant,40.683738563542875,-73.93972442,Entire home/apt,139,30,2,2023-06-21,0.29,1,0,2,
47577248,Rental unit in Brooklyn,1,bedroom,1,1,shared,Gene,Brooklyn,Sheepshead Bay,40.58553,-73.93231,Private room,90,30,5,2023-06-21,0.26,1,365,1,
547998622525410778,Rental unit in Brooklyn ,1,bedroom,1,1,bath,Greg,Brooklyn,Williamsburg,40.70659,-73.9528,Entire home/apt,220,30,2,2023-06-21,0.26,1,365,2,
841327429596710936,Rental unit in New York ,1,bedroom,1,1,private,Address In NYC,Manhattan,Upper West Side,40.8002891,-73.9618128,Private room,222,30,2,2023-06-21,0.25,21,358,2,
876362581158740951,Rental unit in New York ,1,bedroom,1,1,bath,Jt,Manhattan,Upper East Side,40.7727,-73.95575,Entire home/apt,139,30,1,2023-06-21,0.15,44,269,1,
46480002,Rental unit in New York ,2,bedrooms,2,2,baths,Blueground,Manhattan,Midtown,40.7604361,-73.968523,Entire home/apt,313,31,2,2023-06-21,0.08,713,349,1,
22280002,Rental unit in Brooklyn,1,bedroom,2,1,bath,Will,Brooklyn,Bedford-Stuyvesant,40.68209,-73.94279,Entire home/apt,177,30,88,2023-06-20,1.2,1,210,12,
10539779,Loft in New York,1, Studio ,2,1,bath,Sonia,Manhattan,East Village,40.72186447413834,-73.98350713,Entire home/apt,180,30,98,2023-06-20,1.04,1,116,6,
855169787137770665,Rental unit in Brooklyn,1,bedroom,1,1,private,Mimi,Brooklyn,Crown Heights,40.6745841,-73.9623868,Private room,110,30,7,2023-06-20,0.78,1,310,7,
643319222792682565,Rental unit in Brooklyn,1,bedroom,1,1.5,shared,Natalie,Brooklyn,Bushwick,40.6958,-73.9311,Private room,164,30,11,2023-06-20,0.57,1,364,5,
29657991,Condo in Brooklyn,1,bedroom,1,1,bath,Marni,Brooklyn,South Slope,40.661059706252914,-73.98634099,Entire home/apt,87,30,19,2023-06-20,0.31,1,12,2,
37218076,Rental unit in Queens ,1,bedroom,1,1,private,John,Queens,Forest Hills,40.72253,-73.85604,Private room,85,30,12,2023-06-20,0.28,1,180,1,
5304431,Serviced apartment in Brooklyn,2,bedrooms,2,1,bath,Vida,Brooklyn,Greenpoint,40.72756,-73.9407,Entire home/apt,179,30,19,2023-06-20,0.19,18,260,1,
822558617844543273,Rental unit in New York ,3,bedrooms,3,2,baths,Jt,Manhattan,Upper East Side,40.76956935253091,-73.95633918,Entire home/apt,195,30,1,2023-06-20,0.15,44,269,1,
839839486162945362,Rental unit in Brooklyn ,1,bedroom,3,1,bath,Robin,Brooklyn,Crown Heights,40.67820796,-73.95278474,Entire home/apt,95,30,1,2023-06-20,0.15,1,0,1,
855063569413534828,Home in Queens ,3,bedrooms,3,1,bath,Manuela,Queens,Astoria,40.77447701939896,-73.92368208,Entire home/apt,95,30,1,2023-06-20,0.15,1,343,1,
50914043,Rental unit in Brooklyn,1,bedroom,1,1,private,Miguel,Brooklyn,Crown Heights,40.676368130875616,-73.93581089,Private room,125,30,147,2023-06-19,4.88,2,89,22,
572662087904100663,Home in Bronx,3,bedrooms,3,2,baths,Patrick,Bronx,Wakefield,40.88552,-73.8526,Entire home/apt,250,30,46,2023-06-19,2.08,1,67,2,
16870827,Rental unit in Brooklyn,1,bedroom,2,1,shared,Clell,Brooklyn,Bay Ridge,40.63769,-74.0267,Private room,55,30,123,2023-06-19,1.53,2,90,14,
603753191773135399,Home in Queens,1, Studio ,1,1,bath,Marcia,Queens,Rosedale,40.65212,-73.73242,Entire home/apt,74,30,26,2023-06-19,1.25,2,90,8,
29858182,Home in Bronx,1,bedroom,1,1,shared,Annick,Bronx,Wakefield,40.89392,-73.84427,Private room,90,30,59,2023-06-19,0.94,3,365,2,
51632284,Rental unit in Brooklyn,2,bedrooms,3,1,bath,Nyota,Brooklyn,Crown Heights,40.66536,-73.95483,Entire home/apt,186,30,21,2023-06-19,0.72,1,365,3,
843041198653798373,casa particular in Queens,1,bedroom,1,1,shared,Christian,Queens,Jackson Heights,40.75268148,-73.89482044,Shared room,40,30,6,2023-06-19,0.6,3,365,6,
28561904,Rental unit in Brooklyn,1,bedroom,1,1,bath,Ruben,Brooklyn,Bushwick,40.70296439360243,-73.92670124,Entire home/apt,197,30,37,2023-06-19,0.57,1,365,3,
627553930119405271,Rental unit in Brooklyn,2,bedrooms,6,1,bath,Sarah,Brooklyn,Crown Heights,40.666702,-73.938072,Entire home/apt,300,30,9,2023-06-19,0.51,2,364,3,
798603033865791461,Rental unit in New York,1,bedroom,1,1,shared,Mike,Manhattan,Harlem,40.81217709235852,-73.95364664,Shared room,88,30,5,2023-06-19,0.44,2,364,5,
852449415230221774,Home in Brooklyn,1,bedroom,1,1,private,Kevin,Brooklyn,Bath Beach,40.60749042309764,-74.01452672,Private room,98,30,4,2023-06-19,0.44,2,364,4,
24910361,Guesthouse in Neponsit,1,bedroom,1,2,baths,Donna,Queens,Neponsit,40.56948,-73.85941,Entire home/apt,295,30,29,2023-06-19,0.43,1,178,2,
882669707179436133,Rental unit in The Bronx,1,bedroom,1,1,bath,Julio,Bronx,Claremont Village,40.84388270005648,-73.90612825,Private room,50,30,3,2023-06-19,0.4,3,298,3,
50915457,Rental unit in Queens,1,bedroom,1,1,shared,Andrew,Queens,Jamaica Estates,40.72038,-73.79861,Private room,55,30,11,2023-06-19,0.37,12,340,2,
547820238225408462,Rental unit in Brooklyn,2,bedrooms,3,1,bath,Hakim,Brooklyn,East New York,40.67257,-73.87876,Entire home/apt,135,30,5,2023-06-19,0.25,2,178,1,
678325546022568046,Rental unit in Brooklyn ,2,bedrooms,2,1,bath,Kimberly,Brooklyn,Sunset Park,40.65708,-74.00223,Entire home/apt,95,30,1,2023-06-19,0.15,3,124,1,
780543234013911132,Rental unit in New York ,1,bedroom,1,1,bath,Sam,Manhattan,Greenwich Village,40.72916,-74.00145,Entire home/apt,199,30,1,2023-06-19,0.15,1,0,1,
786704154938363139,Rental unit in New York ,1,bedroom,4,1,bath,Mikhail,Manhattan,Midtown,40.745241646306546,-73.98253763,Entire home/apt,200,30,1,2023-06-19,0.15,1,365,1,
825659657962304806,Rental unit in Queens ,1,bedroom,1,1,private,Darlenis,Queens,Kew Gardens Hills,40.72212574268237,-73.81172383,Private room,70,30,1,2023-06-19,0.15,1,363,1,
894940206642444945,Rental unit in New York ,1,bedroom,1,1,shared,Marzia,Manhattan,Harlem,40.80488,-73.95452,Private room,76,30,1,2023-06-19,0.15,1,0,1,
51003104,Rental unit in Queens ,1,bedroom,2,1,bath,Deneesha,Queens,East Elmhurst,40.76522,-73.87155,Entire home/apt,135,30,2,2023-06-19,0.07,3,364,1,
51464250,Home in Queens,1, Studio ,1,1,private,Brian,Queens,Howard Beach,40.6517,-73.83407,Private room,101,30,63,2023-06-18,2.68,1,363,14,
16601518,Rental unit in New York,1,bedroom,1,1,shared,Maggie,Manhattan,Harlem,40.824669,-73.952309,Private room,83,30,129,2023-06-18,1.56,3,180,4,
4067820,Home in The Bronx,2,bedrooms,4,2,shared,Ruver,Bronx,Unionport,40.82914,-73.85473,Private room,70,30,151,2023-06-18,1.49,1,365,8,
804311125437360407,Rental unit in New York,1,bedroom,1,1,shared,Kit,Manhattan,Harlem,40.83111293676631,-73.94507675,Private room,51,30,9,2023-06-18,0.78,2,351,9,
840731,Home in New York,2,bedrooms,2,2.5,baths,Joanna,Manhattan,East Village,40.73172,-73.98985,Entire home/apt,850,30,96,2023-06-18,0.76,1,362,5,
23054855,Rental unit in Brooklyn,1,bedroom,1,1,bath,Pari,Brooklyn,Williamsburg,40.71653,-73.93939,Entire home/apt,130,30,54,2023-06-18,0.75,1,60,4,
737373064682765825,Condo in New York,3,bedrooms,3,1,bath,Jessica,Manhattan,Chinatown,40.71686,-73.99865,Entire home/apt,230,30,9,2023-06-18,0.69,3,364,6,
880643090819651668,Rental unit in Brooklyn,1,bedroom,1,1,bath,Welcome To Excellent Homes,Brooklyn,Flatbush,40.65473264297628,-73.95566148,Entire home/apt,220,30,5,2023-06-18,0.65,10,364,5,
34487373,Boutique hotel in NEW YORK,1,bedroom,1,1,shared,Park Central,Manhattan,Midtown,40.7645895,-73.9809119,Private room,142,1,25,2023-06-18,0.63,7,224,1,Exempt
51263392,Loft in Staten Island,2,bedrooms,2,1,private,Nenita,Staten Island,Stapleton,40.62723,-74.08004,Private room,155,30,18,2023-06-18,0.62,3,335,5,
834856584078486542,Rental unit in New York,1,bedroom,1,1,shared,Tina,Manhattan,Upper East Side,40.776000803830456,-73.9497058,Private room,250,30,6,2023-06-18,0.6,2,365,6,
725284817891446470,Boutique hotel in New York,1,bedroom,2,1,bath,Sonder (NYC),Manhattan,Midtown,40.75142,-73.98049,Private room,220,2,7,2023-06-18,0.46,84,146,3,Exempt
42656919,Rental unit in Brooklyn,1,bedroom,2,1.5,shared,Jenny,Brooklyn,Bushwick,40.69854,-73.92119,Private room,60,30,18,2023-06-18,0.43,2,121,2,
765860332569149471,Rental unit in New York,1,bedroom,1,1,bath,Ina,Manhattan,East Village,40.72908,-73.98519,Entire home/apt,314,30,5,2023-06-18,0.39,1,34,3,
826119476162676963,Guesthouse in The Bronx,1,bedroom,1,1,shared,MedHousing,Bronx,Claremont Village,40.843850680917946,-73.9086797,Private room,55,30,4,2023-06-18,0.38,26,323,4,
47770897,Rental unit in New York,1, Studio ,1,1,bath,Benjamin,Manhattan,Upper East Side,40.76085,-73.96244,Entire home/apt,109,30,3,2023-06-18,0.33,4,71,3,
28734298,Rental unit in Brooklyn,1,bedroom,1,1,bath,Will,Brooklyn,Bedford-Stuyvesant,40.68482,-73.95303,Entire home/apt,290,30,5,2023-06-18,0.32,1,362,4,
54101952,Rental unit in New York,1,bedroom,1,1,bath,Noomi,Manhattan,Chelsea,40.742603,-73.997589,Entire home/apt,211,30,6,2023-06-18,0.3,32,357,2,
621880905850087827,Rental unit in Bronx,2,bedrooms,4,2,baths,Book It,Bronx,Throgs Neck,40.812206,-73.82663,Entire home/apt,157,30,5,2023-06-18,0.28,4,300,3,
50357770,Rental unit in Brooklyn,1,bedroom,1,1,bath,Alexander,Brooklyn,Sea Gate,40.57765,-74.01229,Entire home/apt,101,30,8,2023-06-18,0.27,16,147,1,
51706108,Condo in New York,1,bedroom,1,1,bath,Lane,Manhattan,Financial District,40.704551621238224,-74.00889324,Private room,190,30,7,2023-06-18,0.27,4,239,3,
878986330028866170,Rental unit in New York ,1,bedroom,1,1,bath,Jill,Manhattan,Hell's Kitchen,40.7602412,-73.9954328,Entire home/apt,120,30,2,2023-06-18,0.26,2,24,2,
887922348195065631,Rental unit in Brooklyn ,1,bedroom,2,1,shared,Emi,Brooklyn,Bedford-Stuyvesant,40.67883,-73.90738,Private room,70,365,2,2023-06-18,0.26,10,365,2,
759063278212039092,Rental unit in Brooklyn,2,bedrooms,4,1,bath,Robert,Brooklyn,Crown Heights,40.67085,-73.95257,Entire home/apt,100,30,3,2023-06-18,0.24,2,90,2,
779838,Rental unit in New York,2,bedrooms,1,1,bath,Paris,Manhattan,Upper West Side,40.79865,-73.97135,Entire home/apt,260,30,15,2023-06-18,0.21,2,365,2,
810261554820402628,Rental unit in Brooklyn ,1,bedroom,1,1,private,Thomas,Brooklyn,Williamsburg,40.708130675972804,-73.95019816,Private room,120,30,2,2023-06-18,0.2,1,0,2,
46571791,Townhouse in New York,1, Studio ,1,1,shared,Laila,Manhattan,Upper East Side,40.7722,-73.95597,Private room,100,90,6,2023-06-18,0.18,2,296,3,
676651920209046038,Rental unit in New York,1,bedroom,1,1,private,Don,Manhattan,Chinatown,40.7184482,-73.9959756,Private room,150,30,3,2023-06-18,0.18,1,90,1,
674573762284442785,Rental unit in New York ,3,bedrooms,3,1.5,baths,MyNyHousing,Manhattan,Upper West Side,40.78332,-73.97442,Entire home/apt,170,30,1,2023-06-18,0.15,60,336,1,
770210966182124371,Rental unit in New York ,2,bedrooms,1,2,baths,Rei,Manhattan,East Village,40.73002580000001,-73.9813209,Entire home/apt,449,30,1,2023-06-18,0.15,1,309,1,
913227757411567414,Rental unit in Brooklyn ,1,bedroom,1,1.5,baths,Gus,Brooklyn,Bedford-Stuyvesant,40.69746,-73.94329,Private room,150,30,1,2023-06-18,0.15,9,365,1,
600691302977825865,Rental unit in Queens,1,bedroom,1,1,shared,Javier,Queens,Elmhurst,40.73477,-73.87259,Private room,60,30,50,2023-06-17,2.37,4,365,13,
6327222,Rental unit in Brooklyn,1,bedroom,1,1,private,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68487,-73.93477,Private room,55,30,242,2023-06-17,2.3,5,180,5,
52583977,Condo in Bronx,1,bedroom,1,1,shared,Crystal,Bronx,Williamsbridge,40.87939,-73.86318,Private room,41,30,47,2023-06-17,1.77,3,339,8,
691373277862293232,Loft in Brooklyn,1,bedroom,2,1,bath,Nadie,Brooklyn,Bushwick,40.70385,-73.9295,Entire home/apt,155,30,18,2023-06-17,1.26,1,263,10,
